"69841";"MESA PARA MICROCOMPUTADOR";"ALICA   COM TECLADO REGULAVEL, COR CASCA DE OVO  ";"MARCA LOBBY";"2100.13.02.14";
"70696";"ARMARIO DE AÇO, 2 PORTAS ABRIR/5 PRATEL.";"OM 5 PRA-  TELEIRAS REGULAVEIS  COM CHAVE, COR CINZA, MED. 0 ,90x0,40x1,98 M. ";"MARCA METALSUL";"2100.13.02.16";
"70697";"PORTA-CHAVES EM ACO, PARA 60 CHAVES";"PAREDE, PORTA DE ABRIR c/CHAVE, CINZA, 40x40 CM  ";"MARCA KARTRO";"2100.13.01";
"70862";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   MOD. MF-14, REV. COURVIM PRETO, ESTR. PINT. PRET O ";"MARCA MENNOPAR";"2100.13.02.01";
"71063";"POLTRONA ESTOFADA PARA 1 LUGAR, ESTRUTUR";"A EM MADEI RA, SEM BRACOS  MOD.8170 (SALA 03)  ";" ";"2100.13.03.19";
"71070";"ARMARIO DE MADEIRA, COM 2 PORTAS DE CORR";"ER, E PRA- TELEIRAS INTERNAS REGULAVEIS  SALA 06  ";" ";"2100.13.03.25";
"71074";"POLTRONA ESTOFADA PARA 1 LUGAR, ESTRUTUR";"A EM MADEI RA, SEM BRACOS  MOD.8170 (SALA 06)  ";" ";"2100.13.03.19";
"71110";"ARQUIVO DE AÇO p/FICHAS 3x5"", 10 GAVETAS";"AS DUPLAS   LPI  ";" ";"2100.13.02.20";
"71117";"ESCANINHO DE MADEIRA, COM 30 DIVISOES";"SEL  ";" ";"2100.13.05";
"71120";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  LEI  ";" ";"2100.13.02.20";
"71121";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  LEI  ";" ";"2100.13.02.20";
"71122";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  LEI  ";" ";"2100.13.02.01";
"71134";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  PAE  ";" ";"2100.13.02.20";
"74645";"ARMARIO TIPO VESTIARIO EM ACO";"VAOS   c/PITAO p/CADEADO, 4+4/mod.208C/CINZA/1,25x41x1,95  ";"MARCA ISMA";"2100.13";
"251562";"PROJETOR";"ULTRA-FINO XJS38 DLP DATA PROJ 2300 LUMENS 1800 FROM CASIO";"";"2100.13.01";
"75171";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75174";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75176";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75178";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75179";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75180";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75182";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75183";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75186";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75187";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75188";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75189";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   ESTOFAMENTO SIMPLES/REV. EM VINIL PRETO/""FABRIMO L"" ";" ";"2100.13.02.29";
"75199";"ARMARIO DE AÇO, 2 PORTAS ABRIR/5 PRATEL.";"OM 5 PRA-  TELEIRAS REGULAVEIS  COM CHAVE, COR CINZA, MED. 0 ,90 x 0,45 x 1,94 M. ";" ";"2100.13.02.16";
"251563";"MICROFONE";"SEM FIO SONY CILP-ON MIC WAY POWER SWITCH";"";"2100.13.01";
"78764";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS   REV. EM COURVIM PRETO/ESTRUT. PINT. PRETO/CASTOF AR ";"";"2100.13.03.04";
"82999";"IMPRESSORA COM JATO DE TINTA, COLORIDA";"STYLUS, COLOR 600, MOD. P954A, 110 V.  ";"MARCA EPSON SERIE AAA1041875";"2100.13";
"84679";"MESA DATILOGR., MADEIRA/METAL, s/GAVETAS";"RUTURA ME- TALICA, SEM GAVETAS, COM RODIZIOS  ";" ";"2100.13.01.02";
